date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:55:27	30711/30711	---M--	200	added ('OK')	image/jpeg	etag:%2277f7-5b2191bce8880%22	https://khushii.org/wp-content/uploads/2020/10/sandeep.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/sandeep.jpg	(from https://khushii.org/who-we-are/leadership/)
18:55:28	14093/14093	---M--	200	added ('OK')	image/png	etag:%22370d-5b4e9b664eb00%22	https://khushii.org/wp-content/uploads/2020/10/anshuman-sinha-1.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/anshuman-sinha-1.png	(from https://khushii.org/who-we-are/leadership/)
18:55:28	30530/30530	---M--	200	added ('OK')	image/jpeg	etag:%227742-5b2191b72fb00%22	https://khushii.org/wp-content/uploads/2020/10/ravinaraj.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/ravinaraj.jpg	(from https://khushii.org/who-we-are/leadership/)
18:55:28	31487/31487	---M--	200	added ('OK')	image/jpeg	etag:%227aff-5b2191bed0d00%22	https://khushii.org/wp-content/uploads/2020/10/sindoori.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/sindoori.jpg	(from https://khushii.org/who-we-are/leadership/)
18:55:28	33114/33114	---M--	200	added ('OK')	image/jpeg	etag:%22815a-5b2191b823d40%22	https://khushii.org/wp-content/uploads/2020/10/rinikumar.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/rinikumar.jpg	(from https://khushii.org/who-we-are/leadership/)
18:55:29	30728/30728	---M--	200	added ('OK')	image/jpeg	etag:%227808-5b2191b453440%22	https://khushii.org/wp-content/uploads/2020/10/mayank.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/mayank.jpg	(from https://khushii.org/who-we-are/leadership/)
18:55:29	136930/136930	---M--	200	added ('OK')	image/png	etag:%22216e2-5e7717db7bee4%22	https://khushii.org/wp-content/uploads/2022/08/mallika-1.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2022/08/mallika-1.png	(from https://khushii.org/who-we-are/leadership/)
18:55:29	155741/155741	---M--	200	added ('OK')	image/png	etag:%222605d-5e771807e114c%22	https://khushii.org/wp-content/uploads/2022/08/rasik-1.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2022/08/rasik-1.png	(from https://khushii.org/who-we-are/leadership/)
18:55:29	131943/131943	---M--	200	added ('OK')	image/png	etag:%2220367-5e7717d51c1b6%22	https://khushii.org/wp-content/uploads/2022/08/aanchal-1.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2022/08/aanchal-1.png	(from https://khushii.org/who-we-are/leadership/)
18:55:29	126140/126140	---M--	200	added ('OK')	image/png	etag:%221ecbc-5e817356c58e9%22	https://khushii.org/wp-content/uploads/2022/09/S.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2022/09/S.png	(from https://khushii.org/who-we-are/leadership/)
18:55:30	8334/8334	---M-Z	200	added ('OK')	text/javascript	etag:%22208e-5c3d90d005b40-gzip%22	https://khushii.org/wp-content/themes/khushii/js/custom.js?ver=1656	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/js/customabec.js	(from https://khushii.org/who-we-are/leadership/)
18:55:30	89054/89054	---M-Z	200	added ('OK')	text/css	etag:%2215bde-5eadad71e2fec-gzip%22	https://khushii.org/wp-content/themes/khushii/css/style.css?ver3000	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/css/style37dd.css	(from https://khushii.org/who-we-are/leadership-2/)
18:55:30	7536/7536	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:34%20GMT	https://khushii.org/wp-json/wp/v2/pages/3182	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/wp/v2/pages/3182.json	(from https://khushii.org/who-we-are/leadership-2/)
18:55:31	2557/2557	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:34%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwho-we-are%2Fleadership-2%2F	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embedbd6a.json	(from https://khushii.org/who-we-are/leadership-2/)
18:55:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Jan%202023%2013:25:34%20GMT	https://khushii.org/?p=3182	C:/My%20Web%20Sites/khushi/khushii.org/indexd9f0.html	(from https://khushii.org/who-we-are/leadership-2/)
18:55:31	2653/2653	---M-Z	200	added ('OK')	text/xml	date:Sun,%2022%20Jan%202023%2013:25:35%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwho-we-are%2Fleadership-2%2F&format=xml	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embedfc20	(from https://khushii.org/who-we-are/leadership-2/)
18:55:31	70173/70173	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:35%20GMT	https://khushii.org/who-we-are/leadership-2/OneSignalSDKUpdaterWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/who-we-are/leadership-2/OneSignalSDKUpdaterWorker.js	(from https://khushii.org/who-we-are/leadership-2/)
18:55:32	70173/70173	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:35%20GMT	https://khushii.org/who-we-are/leadership-2/OneSignalSDKWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/who-we-are/leadership-2/OneSignalSDKWorker.js	(from https://khushii.org/who-we-are/leadership-2/)
18:55:32	33603/33603	---M--	200	added ('OK')	image/jpeg	etag:%228343-5b2191bbf4640%22	https://khushii.org/wp-content/uploads/2020/10/rudra.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/rudra.jpg	(from https://khushii.org/who-we-are/leadership-2/)
18:55:32	8334/8334	---M-Z	200	added ('OK')	text/javascript	etag:%22208e-5c3d90d005b40-gzip%22	https://khushii.org/wp-content/themes/khushii/js/custom.js?ver=9092	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/js/custom92ff.js	(from https://khushii.org/who-we-are/leadership-2/)
18:55:33	89054/89054	---M-Z	200	added ('OK')	text/css	etag:%2215bde-5eadad71e2fec-gzip%22	https://khushii.org/wp-content/themes/khushii/css/style.css?ver1380	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/css/style4251.css	(from https://khushii.org/what-we-do/education/)
18:55:33	80665/80665	---M--	200	added ('OK')	image/jpeg	etag:%2213b19-5b43999dbaec0%22	https://www.khushii.org/wp-content/uploads/2020/11/MASK-1.jpg	C:/My%20Web%20Sites/khushi/www.khushii.org/wp-content/uploads/2020/11/MASK-1.jpg	(from https://khushii.org/what-we-do/education/)
18:55:34	10081/10081	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:37%20GMT	https://khushii.org/wp-json/wp/v2/pages/216	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/wp/v2/pages/216.json	(from https://khushii.org/what-we-do/education/)
18:55:34	2570/2570	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:37%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwhat-we-do%2Feducation%2F	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embedb4a0.json	(from https://khushii.org/what-we-do/education/)
18:55:34	2668/2668	---M-Z	200	added ('OK')	text/xml	date:Sun,%2022%20Jan%202023%2013:25:37%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwhat-we-do%2Feducation%2F&format=xml	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embed170d	(from https://khushii.org/what-we-do/education/)
18:55:34	70173/70173	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:38%20GMT	https://khushii.org/what-we-do/education/OneSignalSDKUpdaterWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/what-we-do/education/OneSignalSDKUpdaterWorker.js	(from https://khushii.org/what-we-do/education/)
18:55:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Jan%202023%2013:25:38%20GMT	https://khushii.org/?p=216	C:/My%20Web%20Sites/khushi/khushii.org/index4659.html	(from https://khushii.org/what-we-do/education/)
18:55:35	70172/70172	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:38%20GMT	https://khushii.org/what-we-do/education/OneSignalSDKWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/what-we-do/education/OneSignalSDKWorker.js	(from https://khushii.org/what-we-do/education/)
18:55:35	99165/99165	---M--	200	added ('OK')	image/jpeg	etag:%221835d-5b2191652b980%22	https://khushii.org/wp-content/uploads/2020/10/education-top-image.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/education-top-image.jpg	(from https://khushii.org/what-we-do/education/)
18:55:35	83413/83413	---M--	200	added ('OK')	image/jpeg	etag:%22145d5-5b43999eaf100%22	https://www.khushii.org/wp-content/uploads/2020/11/MASK-2.jpg	C:/My%20Web%20Sites/khushi/www.khushii.org/wp-content/uploads/2020/11/MASK-2.jpg	(from https://khushii.org/what-we-do/education/)
18:55:35	221917/221917	---M--	200	added ('OK')	image/png	etag:%22362dd-5b21918598600%22	https://khushii.org/wp-content/uploads/2020/10/programme-1.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/programme-1.png	(from https://khushii.org/what-we-do/education/)
18:55:35	406831/406831	---M--	200	added ('OK')	image/png	etag:%226352f-5b21919015ec0%22	https://khushii.org/wp-content/uploads/2020/10/programme-2.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/programme-2.png	(from https://khushii.org/what-we-do/education/)
18:55:36	7555/7555	---M--	200	added ('OK')	image/png	etag:%221d83-5b1b1cfc9f440%22	https://khushii.org/wp-content/themes/khushii/images/education/ro-system.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/education/ro-system.png	(from https://khushii.org/what-we-do/education/)
18:55:36	17037/17037	---M--	200	added ('OK')	image/png	etag:%22428d-5b1b1cfc9f440%22	https://khushii.org/wp-content/themes/khushii/images/education/stem-labs.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/education/stem-labs.png	(from https://khushii.org/what-we-do/education/)
18:55:36	10523/10523	---M--	200	added ('OK')	image/png	etag:%22291b-5b1b1cfd93680%22	https://khushii.org/wp-content/themes/khushii/images/education/class-rooms.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/education/class-rooms.png	(from https://khushii.org/what-we-do/education/)
18:55:36	8858/8858	---M--	200	added ('OK')	image/png	etag:%22229a-5b1b1cfbab200%22	https://khushii.org/wp-content/themes/khushii/images/education/toilets.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/education/toilets.png	(from https://khushii.org/what-we-do/education/)
18:55:36	205860/205860	---M--	200	added ('OK')	image/png	etag:%2232424-5cede730f5700%22	https://khushii.org/wp-content/uploads/2021/10/just-learn-logo.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2021/10/just-learn-logo.png	(from https://khushii.org/what-we-do/education/)
18:55:37	8334/8334	---M-Z	200	added ('OK')	text/javascript	etag:%22208e-5c3d90d005b40-gzip%22	https://khushii.org/wp-content/themes/khushii/js/custom.js?ver=4448	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/js/custom961c.js	(from https://khushii.org/what-we-do/education/)
18:55:37	89054/89054	---M-Z	200	added ('OK')	text/css	etag:%2215bde-5eadad71e2fec-gzip%22	https://khushii.org/wp-content/themes/khushii/css/style.css?ver9237	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/css/styleaa41.css	(from https://khushii.org/what-we-do/covid-response/)
18:55:39	348/348	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Jan%202023%2013:25:41%20GMT	http://khushii.org/wp-content/uploads/2020/11/top-para-img.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/11/top-para-img.106.delayed	(from https://khushii.org/what-we-do/covid-response/)
18:55:39	153044/153044	---M--	200	added ('OK')	image/png	etag:%22255d4-5b4ee02fe7540%22	https://khushii.org/wp-content/uploads/2020/11/top-para-img.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/11/top-para-img.png	(from https://khushii.org/what-we-do/covid-response/)
18:55:39	9626/9626	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:43%20GMT	https://khushii.org/wp-json/wp/v2/pages/214	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/wp/v2/pages/214.json	(from https://khushii.org/what-we-do/covid-response/)
18:55:39	2651/2651	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:43%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwhat-we-do%2Fcovid-response%2F	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embedb5d8.json	(from https://khushii.org/what-we-do/covid-response/)
18:55:40	2750/2750	---M-Z	200	added ('OK')	text/xml	date:Sun,%2022%20Jan%202023%2013:25:43%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwhat-we-do%2Fcovid-response%2F&format=xml	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embedc554	(from https://khushii.org/what-we-do/covid-response/)
18:55:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Jan%202023%2013:25:43%20GMT	https://khushii.org/?p=214	C:/My%20Web%20Sites/khushi/khushii.org/indexba1b.html	(from https://khushii.org/what-we-do/covid-response/)
18:55:40	70173/70173	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:43%20GMT	https://khushii.org/what-we-do/covid-response/OneSignalSDKUpdaterWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/what-we-do/covid-response/OneSignalSDKUpdaterWorker.js	(from https://khushii.org/what-we-do/covid-response/)
18:55:40	70173/70173	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:44%20GMT	https://khushii.org/what-we-do/covid-response/OneSignalSDKWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/what-we-do/covid-response/OneSignalSDKWorker.js	(from https://khushii.org/what-we-do/covid-response/)
18:55:41	126701/126701	---M--	200	added ('OK')	image/jpeg	etag:%221eeed-5b218fdd35cc0%22	https://khushii.org/wp-content/uploads/2020/10/covidbanner.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/covidbanner.jpg	(from https://khushii.org/what-we-do/covid-response/)
18:55:41	10016/10016	---M--	200	added ('OK')	image/png	etag:%222720-5b44ddc79bb00%22	https://khushii.org/wp-content/themes/khushii/images/covid-logo-1.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/covid-logo-1.png	(from https://khushii.org/what-we-do/covid-response/)
18:55:41	23437/23437	---M--	200	added ('OK')	image/png	etag:%225b8d-5b44ddc79bb00%22	https://khushii.org/wp-content/themes/khushii/images/covid-logo-3.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/covid-logo-3.png	(from https://khushii.org/what-we-do/covid-response/)
18:55:41	4440/4440	---M--	200	added ('OK')	image/png	etag:%221158-5b44ddc79bb00%22	https://khushii.org/wp-content/themes/khushii/images/covid-logo-2.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/covid-logo-2.png	(from https://khushii.org/what-we-do/covid-response/)
18:55:41	3721/3721	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e89-5b45c1c7565c0%22	https://khushii.org/wp-content/themes/khushii/images/open-book.svg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/open-book.svg	(from https://khushii.org/what-we-do/covid-response/)
18:55:41	2194/2194	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22892-5b45c1c7565c0%22	https://khushii.org/wp-content/themes/khushii/images/health.svg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/health.svg	(from https://khushii.org/what-we-do/covid-response/)
18:55:42	518/518	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22206-5b45c1c7565c0%22	https://khushii.org/wp-content/themes/khushii/images/money.svg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/money.svg	(from https://khushii.org/what-we-do/covid-response/)
18:55:42	272656/272656	---M--	200	added ('OK')	image/jpeg	etag:%2242910-5b45c925b4840%22	https://khushii.org/wp-content/themes/khushii/images/covid-btm-banner.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/covid-btm-banner.jpg	(from https://khushii.org/what-we-do/covid-response/)
18:55:42	8334/8334	---M-Z	200	added ('OK')	text/javascript	etag:%22208e-5c3d90d005b40-gzip%22	https://khushii.org/wp-content/themes/khushii/js/custom.js?ver=1723	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/js/custom2083.js	(from https://khushii.org/what-we-do/covid-response/)
18:55:43	89054/89054	---M-Z	200	added ('OK')	text/css	etag:%2215bde-5eadad71e2fec-gzip%22	https://khushii.org/wp-content/themes/khushii/css/style.css?ver3430	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/css/style4b5c.css	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:43	96954/96954	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Jan%202023%2013:25:46%20GMT	https://khushii.org/donate-2/	C:/My%20Web%20Sites/khushi/khushii.org/donate-2/index.html	(from https://khushii.org/what-we-do/covid-response/)
18:55:43	11376/11376	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:47%20GMT	https://khushii.org/wp-json/wp/v2/pages/241	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/wp/v2/pages/241.json	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:43	2795/2795	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:47%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwhat-we-do%2Feducation%2Fswatantra-shikshaantra%2F	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embed888f.json	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:43	2925/2925	---M-Z	200	added ('OK')	text/xml	date:Sun,%2022%20Jan%202023%2013:25:47%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwhat-we-do%2Feducation%2Fswatantra-shikshaantra%2F&format=xml	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embed7eca	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:44	70173/70173	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:47%20GMT	https://khushii.org/what-we-do/education/swatantra-shikshaantra/OneSignalSDKUpdaterWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/what-we-do/education/swatantra-shikshaantra/OneSignalSDKUpdaterWorker.js	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Jan%202023%2013:25:47%20GMT	https://khushii.org/?p=241	C:/My%20Web%20Sites/khushi/khushii.org/index03e1.html	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:44	70172/70172	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:48%20GMT	https://khushii.org/what-we-do/education/swatantra-shikshaantra/OneSignalSDKWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/what-we-do/education/swatantra-shikshaantra/OneSignalSDKWorker.js	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:44	46426/46426	---M--	200	added ('OK')	image/jpeg	etag:%22b55a-5b24387799b40%22	https://khushii.org/wp-content/uploads/2020/10/swatantra-main-image-1.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/swatantra-main-image-1.jpg	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:45	63186/63186	---M--	200	added ('OK')	image/jpeg	etag:%22f6d2-5b44c7b9db300%22	https://www.khushii.org/wp-content/uploads/2020/11/swatantra-shikshaantra1-1.jpg	C:/My%20Web%20Sites/khushi/www.khushii.org/wp-content/uploads/2020/11/swatantra-shikshaantra1-1.jpg	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:45	75858/75858	---M--	200	added ('OK')	image/jpeg	etag:%2212852-5b44c7b9db300%22	https://www.khushii.org/wp-content/uploads/2020/11/swatantra-shikshaantra2-1.jpg	C:/My%20Web%20Sites/khushi/www.khushii.org/wp-content/uploads/2020/11/swatantra-shikshaantra2-1.jpg	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:45	13436/13436	---M--	200	added ('OK')	image/png	etag:%22347c-5b2bbaafeb140%22	https://khushii.org/wp-content/uploads/2020/10/Sicon-5.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/Sicon-5.png	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:45	15513/15513	---M--	200	added ('OK')	image/png	etag:%223c99-5b473ff899a40%22	https://khushii.org/wp-content/uploads/2020/11/Image-86-2.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/11/Image-86-2.png	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:46	7713/7713	---M--	200	added ('OK')	image/png	etag:%221e21-5b243840498c0%22	https://khushii.org/wp-content/uploads/2020/10/grade.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/grade.png	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:46	8590/8590	---M--	200	added ('OK')	image/png	etag:%22218e-5b243840498c0%22	https://khushii.org/wp-content/uploads/2020/10/nutirious.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/nutirious.png	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:46	23697/23697	---M--	200	added ('OK')	image/png	etag:%225c91-5b45bedc9c400%22	https://khushii.org/wp-content/uploads/2020/11/swatantra-1.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/11/swatantra-1.png	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:46	3313/3313	---M--	200	added ('OK')	image/png	etag:%22cf1-5b243840498c0%22	https://khushii.org/wp-content/uploads/2020/10/improvement.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/improvement.png	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:46	8334/8334	---M-Z	200	added ('OK')	text/javascript	etag:%22208e-5c3d90d005b40-gzip%22	https://khushii.org/wp-content/themes/khushii/js/custom.js?ver=1570	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/js/customb34b.js	(from https://khushii.org/what-we-do/education/swatantra-shikshaantra/)
18:55:47	89054/89054	---M-Z	200	added ('OK')	text/css	etag:%2215bde-5eadad71e2fec-gzip%22	https://khushii.org/wp-content/themes/khushii/css/style.css?ver3622	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/css/style2608.css	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:47	11217/11217	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:51%20GMT	https://khushii.org/wp-json/wp/v2/pages/242	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/wp/v2/pages/242.json	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:48	2753/2753	---MCZ	200	added ('OK')	application/json	date:Sun,%2022%20Jan%202023%2013:25:51%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwhat-we-do%2Feducation%2Fshikshaantra-plus%2F	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embedc10c.json	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Jan%202023%2013:25:51%20GMT	https://khushii.org/?p=242	C:/My%20Web%20Sites/khushi/khushii.org/indexa8b8.html	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:48	2883/2883	---M-Z	200	added ('OK')	text/xml	date:Sun,%2022%20Jan%202023%2013:25:52%20GMT	https://khushii.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhushii.org%2Fwhat-we-do%2Feducation%2Fshikshaantra-plus%2F&format=xml	C:/My%20Web%20Sites/khushi/khushii.org/wp-json/oembed/1.0/embededea	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:48	70173/70173	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:52%20GMT	https://khushii.org/what-we-do/education/shikshaantra-plus/OneSignalSDKUpdaterWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/what-we-do/education/shikshaantra-plus/OneSignalSDKUpdaterWorker.js	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:49	70173/70173	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jan%202023%2013:25:52%20GMT	https://khushii.org/what-we-do/education/shikshaantra-plus/OneSignalSDKWorker.js	C:/My%20Web%20Sites/khushi/khushii.org/what-we-do/education/shikshaantra-plus/OneSignalSDKWorker.js	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:49	121975/121975	---M--	200	added ('OK')	image/jpeg	etag:%221dc77-5b2191c671f00%22	https://khushii.org/wp-content/uploads/2020/10/sikshabanner.jpg	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/uploads/2020/10/sikshabanner.jpg	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:49	111319/111319	---M--	200	added ('OK')	image/jpeg	etag:%221b2d7-5b43439593540%22	https://www.khushii.org/wp-content/uploads/2020/11/image-1.jpg	C:/My%20Web%20Sites/khushi/www.khushii.org/wp-content/uploads/2020/11/image-1.jpg	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:49	128466/128466	---M--	200	added ('OK')	image/jpeg	etag:%221f5d2-5b434b6b27100%22	https://www.khushii.org/wp-content/uploads/2020/11/image-2-2.jpg	C:/My%20Web%20Sites/khushi/www.khushii.org/wp-content/uploads/2020/11/image-2-2.jpg	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
18:55:49	5294/5294	---M--	200	added ('OK')	image/png	etag:%2214ae-5b23d2ee40d40%22	https://khushii.org/wp-content/themes/khushii/images/Sicon-1.png	C:/My%20Web%20Sites/khushi/khushii.org/wp-content/themes/khushii/images/Sicon-1.png	(from https://khushii.org/what-we-do/education/shikshaantra-plus/)
